year,country,gdp_tier,industry,company_size,num_employees,rd_spend_pct_gdp,internet_penetration_pct,digital_maturity_index,ai_adoption_rate,adoption_level
2023,Brazil,2,Media & Entertainment,Large,35955,2.46,81.4,66.6,72.43,High
2023,Sweden,3,Financial Services,Large,17928,2.36,98.1,79.6,93.74,High
2020,South Korea,3,Technology,Large,49226,2.84,95.0,88.2,90.4,High
2021,Israel,3,Education,Small,21,2.72,98.5,83.7,37.97,Medium
2021,Brazil,2,Education,Small,50,1.68,91.2,97.2,19.8,Low
2020,South Africa,1,Automotive,Large,3720,0.86,72.6,36.2,39.6,Medium
2019,Sweden,3,Retail,Large,31447,1.95,97.8,100.0,56.31,High
2020,Brazil,2,Automotive,Small,32,1.66,71.4,60.9,15.43,Low
2022,South Africa,1,Financial Services,Medium,805,1.42,50.7,37.5,42.59,Medium
2020,South Africa,1,Gaming,Medium,300,1.43,85.1,44.8,28.38,Low
2020,United Kingdom,3,Financial Services,Small,75,2.64,99.0,97.3,37.62,Medium
2022,Israel,3,Manufacturing,Medium,544,2.58,95.3,87.8,57.87,High
2018,Germany,3,Financial Services,Large,16003,2.26,93.1,88.8,62.83,High
2018,South Africa,1,Automotive,Medium,229,1.48,63.1,41.3,5.39,Low
2018,China,2,Retail,Medium,330,1.48,80.1,81.4,27.27,Low
2022,South Korea,3,Financial Services,Medium,339,2.2,99.0,82.8,75.8,High
2019,Israel,3,Media & Entertainment,Medium,513,2.54,91.2,67.8,58.35,High
2019,Netherlands,3,Automotive,Small,71,2.58,99.0,69.8,32.6,Medium
2022,Mexico,2,Gaming,Large,5564,1.71,75.6,78.3,61.1,High
2018,India,1,Education,Medium,893,1.48,61.7,48.2,10.63,Low
2020,Singapore,3,Healthcare,Medium,310,2.79,99.0,93.9,50.36,Medium
2024,United States,3,Education,Small,44,2.98,99.0,83.9,64.1,High
2019,Singapore,3,Manufacturing,Medium,525,2.9,86.8,88.7,47.92,Medium
2023,Mexico,2,Education,Medium,821,1.55,73.5,60.5,41.48,Medium
2025,Japan,3,Retail,Large,34712,2.72,98.3,79.1,97.0,High
2021,South Africa,1,Healthcare,Large,2569,1.52,53.0,50.6,42.54,Medium
2019,Brazil,2,Media & Entertainment,Large,1148,1.99,69.5,64.3,34.14,Medium
2023,Germany,3,Education,Medium,930,3.03,92.7,89.0,53.7,Medium
2020,Egypt,1,Legal,Medium,388,1.05,58.6,43.3,8.32,Low
2024,Japan,3,Government,Large,49754,2.74,94.9,81.5,69.95,High
2020,Israel,3,Education,Large,40685,2.77,99.0,97.0,61.97,High
2018,United Kingdom,3,Agriculture,Medium,137,2.49,98.5,58.4,9.16,Low
2020,China,2,Healthcare,Large,21653,2.33,80.4,78.5,73.87,High
2022,South Africa,1,Automotive,Large,19467,1.26,77.0,62.9,53.4,Medium
2022,Israel,3,Media & Entertainment,Small,27,2.1,99.0,93.6,54.24,Medium
2022,Brazil,2,Financial Services,Large,40565,1.69,67.0,81.0,61.83,High
2021,Australia,3,Automotive,Small,90,2.5,88.6,77.5,31.75,Medium
2020,Japan,3,Agriculture,Medium,834,2.61,85.6,100.0,22.84,Low
2018,India,1,Healthcare,Medium,982,0.94,39.4,48.5,15.5,Low
2020,Germany,3,Legal,Large,44421,2.49,99.0,68.7,43.09,Medium
2023,Morocco,1,Government,Large,48092,1.33,64.8,42.7,40.62,Medium
2018,South Africa,1,Media & Entertainment,Medium,303,1.16,55.1,48.5,10.55,Low
2023,Sweden,3,Education,Small,26,2.71,99.0,75.8,46.34,Medium
2022,Egypt,1,Agriculture,Large,29424,1.49,64.5,25.3,28.63,Low
2022,France,3,Media & Entertainment,Small,18,2.87,99.0,93.3,37.98,Medium
2019,France,3,Financial Services,Large,13795,2.43,98.0,93.1,60.1,High
2025,Egypt,1,Retail,Small,84,0.5,69.3,56.7,49.07,Medium
2022,South Korea,3,Agriculture,Small,86,2.33,99.0,87.1,18.35,Low
2019,France,3,Financial Services,Small,65,2.8,97.0,92.7,28.8,Low
2024,Netherlands,3,Media & Entertainment,Large,39889,2.76,99.0,89.0,97.0,High
2019,United States,3,Healthcare,Medium,526,2.45,98.4,93.0,44.21,Medium
2025,Brazil,2,Legal,Medium,279,2.33,78.3,73.9,60.33,High
2024,South Africa,1,Agriculture,Small,69,1.28,63.0,42.9,36.89,Medium
2020,China,2,Manufacturing,Medium,897,2.03,68.9,76.7,41.78,Medium
2022,Brazil,2,Technology,Large,26561,2.04,68.6,76.8,69.08,High
2025,South Africa,1,Manufacturing,Large,15880,1.17,53.9,69.6,81.16,High
2024,South Korea,3,Education,Medium,409,2.59,99.0,85.6,62.23,High
2021,Egypt,1,Media & Entertainment,Small,64,1.38,56.6,52.5,17.72,Low
2018,Israel,3,Healthcare,Large,13533,2.26,99.0,97.9,76.82,High
2019,China,2,Financial Services,Small,90,1.66,73.9,58.9,22.32,Low
2022,India,1,Education,Medium,360,0.86,64.7,50.0,38.31,Medium
2025,China,2,Media & Entertainment,Medium,280,1.71,68.7,72.3,91.03,High
2020,Israel,3,Financial Services,Small,17,2.12,87.9,99.8,43.96,Medium
2023,Mexico,2,Agriculture,Large,23054,1.61,82.1,68.6,41.14,Medium
2022,Nigeria,1,Automotive,Medium,843,0.82,61.0,57.4,36.73,Medium
2019,Japan,3,Manufacturing,Large,1502,2.52,99.0,84.1,49.44,Medium
2022,Australia,3,Technology,Medium,609,3.11,99.0,90.9,64.32,High
2022,China,2,Manufacturing,Medium,103,1.98,74.5,76.1,66.47,High
2019,Netherlands,3,Media & Entertainment,Medium,226,2.6,99.0,88.3,55.2,High
2021,China,2,Healthcare,Medium,797,1.99,88.0,80.2,57.57,High
2023,Canada,3,Legal,Large,19336,2.63,99.0,95.0,68.47,High
2023,Germany,3,Media & Entertainment,Small,89,2.57,99.0,82.9,53.84,Medium
2024,Australia,3,Government,Large,11030,2.64,96.7,94.3,72.1,High
2018,Germany,3,Media & Entertainment,Medium,955,3.12,84.2,87.1,47.74,Medium
2022,Israel,3,Legal,Large,10715,2.67,95.8,90.6,68.8,High
2020,South Africa,1,Education,Large,6361,1.1,69.0,49.8,31.29,Medium
2025,Japan,3,Technology,Small,15,2.26,94.2,87.6,86.56,High
2023,Canada,3,Agriculture,Small,67,2.58,92.5,79.5,34.92,Medium
2018,Australia,3,Retail,Large,39343,2.55,93.9,74.3,42.13,Medium
2020,Australia,3,Technology,Large,15410,2.3,94.5,97.4,81.41,High
2019,India,1,Automotive,Large,34914,1.22,58.6,43.7,46.62,Medium
2018,Japan,3,Education,Medium,603,2.91,99.0,89.6,23.62,Low
2025,Brazil,2,Education,Large,27409,1.99,85.8,62.2,76.08,High
2020,China,2,Financial Services,Large,39581,2.1,65.7,72.8,76.23,High
2025,Japan,3,Financial Services,Medium,167,2.27,99.0,99.2,86.71,High
2019,Japan,3,Education,Small,77,2.63,96.1,85.2,9.83,Low
2021,Germany,3,Legal,Large,9204,3.36,99.0,77.6,51.17,Medium
2024,Morocco,1,Legal,Small,68,0.85,59.7,47.1,40.11,Medium
2025,Morocco,1,Technology,Large,33593,1.69,61.6,40.5,78.03,High
2025,Germany,3,Gaming,Small,9,2.42,93.2,86.7,84.34,High
2019,Nigeria,1,Education,Small,36,0.75,78.2,60.4,2.0,Low
2021,South Korea,3,Retail,Large,2067,2.79,97.9,95.6,59.26,High
2021,Morocco,1,Technology,Large,33052,1.12,63.6,59.1,35.76,Medium
2024,Australia,3,Technology,Large,23470,2.52,98.0,99.8,97.0,High
2024,Mexico,2,Government,Small,64,2.12,70.8,58.5,37.28,Medium
2019,Morocco,1,Legal,Small,9,1.39,52.6,39.2,2.0,Low
2020,Sweden,3,Gaming,Large,37423,2.62,92.4,100.0,85.92,High
2018,Singapore,3,Automotive,Small,15,2.56,99.0,87.9,34.14,Medium
2019,Netherlands,3,Legal,Medium,707,2.39,99.0,82.7,25.06,Low
2019,Brazil,2,Media & Entertainment,Small,14,2.01,79.2,64.8,3.0,Low
2022,Germany,3,Media & Entertainment,Medium,861,2.56,99.0,89.8,68.45,High
2020,United Kingdom,3,Manufacturing,Small,93,2.01,91.9,84.2,23.71,Low
2022,Australia,3,Agriculture,Large,35936,2.43,99.0,82.9,36.15,Medium
2025,Sweden,3,Legal,Large,43773,2.46,99.0,81.8,86.57,High
2020,Brazil,2,Automotive,Large,26823,2.15,81.2,54.3,41.55,Medium
2022,France,3,Agriculture,Medium,228,2.58,99.0,87.2,30.53,Medium
2024,China,2,Education,Medium,647,2.11,88.6,75.9,64.74,High
2024,United States,3,Automotive,Small,8,2.76,94.0,79.0,67.06,High
2019,Mexico,2,Retail,Medium,397,1.71,79.2,66.5,12.85,Low
2025,United Kingdom,3,Financial Services,Small,77,2.74,99.0,72.1,79.59,High
2024,United States,3,Government,Small,35,3.04,99.0,84.4,57.79,High
2023,Brazil,2,Government,Small,44,2.13,85.7,49.9,28.22,Low
2022,Israel,3,Media & Entertainment,Large,12303,2.41,99.0,91.9,97.0,High
2021,Mexico,2,Legal,Medium,826,2.22,95.8,68.7,20.99,Low
2025,India,1,Legal,Large,3671,1.57,56.6,46.5,80.02,High
2020,Canada,3,Legal,Large,24570,2.86,99.0,90.1,50.32,Medium
2024,Nigeria,1,Technology,Large,17916,1.22,62.2,41.3,66.16,High
2025,Germany,3,Media & Entertainment,Medium,223,2.58,99.0,98.1,88.91,High
2024,Morocco,1,Healthcare,Large,21932,1.4,62.9,44.7,61.38,High
2022,South Africa,1,Education,Large,3812,1.3,57.6,51.6,36.09,Medium
2018,Morocco,1,Media & Entertainment,Large,21781,1.48,63.9,46.7,5.93,Low
2022,Australia,3,Gaming,Medium,987,2.8,99.0,100.0,56.26,High
2024,Australia,3,Gaming,Large,1735,2.46,78.7,100.0,92.26,High
2025,Netherlands,3,Healthcare,Medium,788,2.58,88.0,99.9,90.52,High
2020,Canada,3,Education,Large,9027,2.29,99.0,87.4,48.2,Medium
2022,Morocco,1,Automotive,Large,38920,1.44,62.5,42.1,39.56,Medium
2018,Mexico,2,Financial Services,Large,16405,1.41,77.2,67.3,34.63,Medium
2018,United States,3,Government,Large,45722,2.53,88.3,67.4,29.26,Low
2025,France,3,Automotive,Small,99,2.16,98.3,93.8,69.08,High
2024,Sweden,3,Technology,Small,54,2.22,96.6,90.6,74.09,High
2022,Egypt,1,Media & Entertainment,Small,21,1.47,56.2,39.3,29.14,Low
2024,Israel,3,Manufacturing,Small,37,2.76,99.0,100.0,78.15,High
2018,Brazil,2,Healthcare,Medium,144,1.62,94.5,57.6,17.77,Low
2021,Australia,3,Agriculture,Large,14559,2.82,99.0,84.1,30.77,Medium
2023,Singapore,3,Education,Small,44,2.75,94.9,73.8,46.98,Medium
2019,South Korea,3,Healthcare,Large,40520,2.94,99.0,100.0,61.41,High
2024,Brazil,2,Retail,Large,16643,1.7,71.9,53.8,71.56,High
2025,Australia,3,Media & Entertainment,Large,19060,2.55,96.5,87.8,90.05,High
2020,United Kingdom,3,Financial Services,Medium,871,2.89,88.1,100.0,57.97,High
2023,Australia,3,Gaming,Small,37,2.85,99.0,97.7,54.42,Medium
2019,China,2,Media & Entertainment,Small,80,1.68,69.9,86.3,24.99,Low
2020,South Africa,1,Agriculture,Small,84,1.21,58.8,42.1,8.14,Low
2019,France,3,Education,Medium,520,2.33,99.0,94.4,24.27,Low
2018,United States,3,Automotive,Small,18,2.59,99.0,76.3,35.53,Medium
2024,Morocco,1,Legal,Medium,540,1.39,61.7,37.9,43.76,Medium
2025,Sweden,3,Healthcare,Medium,608,2.51,97.4,95.7,97.0,High
2023,Israel,3,Agriculture,Large,20715,2.44,90.6,54.5,63.69,High
2024,Nigeria,1,Automotive,Large,31386,1.2,57.8,56.7,56.3,High
2022,Mexico,2,Automotive,Medium,171,1.86,83.4,63.1,42.75,Medium
2025,Egypt,1,Legal,Small,89,0.83,66.3,63.7,45.68,Medium
2022,Canada,3,Healthcare,Small,84,2.51,99.0,89.2,45.52,Medium
2023,Japan,3,Gaming,Small,27,2.63,90.1,81.8,61.64,High
2025,China,2,Manufacturing,Medium,977,2.28,82.1,74.5,83.56,High
2023,Australia,3,Legal,Small,13,2.46,90.4,100.0,43.41,Medium
2020,United States,3,Media & Entertainment,Small,16,2.71,99.0,100.0,30.6,Medium
2025,United Kingdom,3,Financial Services,Medium,468,3.03,92.9,77.8,95.66,High
2023,Egypt,1,Retail,Large,3213,0.78,73.8,37.9,59.24,High
2024,China,2,Government,Small,66,1.9,79.1,76.1,46.51,Medium
2023,United Kingdom,3,Gaming,Small,70,2.36,93.1,78.0,63.59,High
2022,Australia,3,Healthcare,Large,28151,2.52,94.9,97.3,71.29,High
2025,Singapore,3,Healthcare,Small,20,2.63,97.2,100.0,78.79,High
2018,Morocco,1,Legal,Medium,368,1.41,55.9,47.3,2.0,Low
2024,Mexico,2,Retail,Small,46,1.94,73.2,50.5,46.5,Medium
2022,South Korea,3,Agriculture,Large,17139,2.41,98.3,80.7,38.97,Medium
2023,Netherlands,3,Manufacturing,Small,28,2.74,99.0,87.3,65.17,High
2023,Sweden,3,Government,Small,28,2.54,99.0,100.0,42.01,Medium
2021,Brazil,2,Automotive,Large,23084,1.96,74.3,72.3,53.75,Medium
2018,United States,3,Retail,Large,11891,2.22,92.5,96.1,64.84,High
2018,Australia,3,Agriculture,Small,34,2.85,96.2,71.3,2.0,Low
2024,United Kingdom,3,Retail,Small,63,2.22,93.8,90.8,56.07,High
2018,Morocco,1,Government,Large,13616,1.49,59.4,46.7,2.0,Low
2021,China,2,Education,Large,47146,2.01,63.7,62.3,68.42,High
2019,Japan,3,Gaming,Small,36,2.45,97.4,100.0,21.48,Low
2024,Egypt,1,Education,Small,60,1.03,70.9,26.0,47.77,Medium
2020,Morocco,1,Financial Services,Medium,356,0.72,63.0,48.7,24.36,Low
2022,Sweden,3,Retail,Large,14304,2.42,99.0,78.1,74.95,High
2024,Singapore,3,Government,Large,33022,2.67,99.0,74.1,74.07,High
2018,Brazil,2,Financial Services,Large,39794,2.19,68.8,83.6,30.83,Medium
2022,South Africa,1,Retail,Medium,392,1.68,74.4,36.7,40.85,Medium
2020,Morocco,1,Agriculture,Medium,923,1.09,60.8,51.2,2.0,Low
2018,Sweden,3,Media & Entertainment,Small,91,2.72,97.7,91.7,13.5,Low
2022,Morocco,1,Manufacturing,Large,37271,0.89,57.3,56.1,31.41,Medium
2021,Nigeria,1,Government,Large,9604,0.9,69.2,56.2,21.39,Low
2022,South Africa,1,Gaming,Medium,477,0.93,59.5,41.5,37.58,Medium
2019,Netherlands,3,Retail,Small,32,2.76,90.6,100.0,25.72,Low
2021,Egypt,1,Gaming,Small,22,1.37,66.1,49.8,32.39,Medium
2019,Morocco,1,Agriculture,Large,28392,1.52,59.3,60.9,4.6,Low
2018,Netherlands,3,Government,Medium,724,3.01,85.6,99.2,21.78,Low
2022,Morocco,1,Education,Large,20316,1.58,58.0,46.4,31.09,Medium
2022,Brazil,2,Education,Medium,487,2.31,80.5,55.3,28.74,Low
2021,Sweden,3,Manufacturing,Small,83,2.6,97.4,77.6,35.67,Medium
2019,Israel,3,Automotive,Medium,232,2.4,99.0,85.6,43.71,Medium
2022,Germany,3,Education,Medium,393,2.33,96.4,77.6,52.46,Medium
2024,Sweden,3,Healthcare,Large,46207,2.94,99.0,95.7,97.0,High
2022,Japan,3,Retail,Large,47882,3.45,86.8,90.1,62.12,High
2024,South Africa,1,Manufacturing,Small,19,1.32,64.2,54.5,41.58,Medium
2023,India,1,Agriculture,Medium,249,0.95,42.9,40.1,34.45,Medium
2024,Singapore,3,Gaming,Small,39,2.52,97.2,86.6,77.98,High
2025,Egypt,1,Government,Small,14,0.91,62.6,58.2,48.64,Medium
2018,Japan,3,Agriculture,Large,30842,3.07,99.0,100.0,10.79,Low
2024,France,3,Media & Entertainment,Small,97,2.45,86.3,93.3,69.12,High
2023,Germany,3,Manufacturing,Small,44,2.5,94.6,92.1,52.48,Medium
2023,South Korea,3,Automotive,Medium,285,2.82,99.0,71.2,71.8,High
2019,Australia,3,Government,Medium,996,2.36,99.0,72.6,10.1,Low
2022,Sweden,3,Technology,Large,49900,2.79,99.0,90.8,97.0,High
2023,Japan,3,Agriculture,Small,68,2.51,88.5,88.8,36.89,Medium
2018,Singapore,3,Manufacturing,Large,30778,2.17,99.0,94.7,61.38,High
2023,India,1,Manufacturing,Small,34,1.62,75.3,50.8,44.1,Medium
2018,Australia,3,Automotive,Medium,281,2.61,82.6,100.0,28.6,Low
2025,Australia,3,Automotive,Small,83,3.07,94.0,93.7,67.0,High
2023,Sweden,3,Financial Services,Small,86,2.73,95.2,93.4,64.7,High
2020,Egypt,1,Media & Entertainment,Medium,922,1.06,57.6,50.8,27.62,Low
2019,Australia,3,Agriculture,Large,32153,2.46,97.3,77.5,19.73,Low
2021,United States,3,Healthcare,Small,53,2.97,92.3,100.0,39.88,Medium
2018,France,3,Education,Medium,683,2.9,99.0,85.9,10.92,Low
2022,Egypt,1,Retail,Medium,692,1.39,69.4,48.9,40.36,Medium
2024,Israel,3,Gaming,Small,44,2.44,99.0,88.3,78.62,High
2022,India,1,Gaming,Medium,368,1.35,54.4,49.6,57.84,High
2025,France,3,Manufacturing,Small,98,2.69,99.0,91.8,68.38,High
2021,Mexico,2,Gaming,Medium,479,1.81,78.7,74.3,35.31,Medium
2021,Sweden,3,Financial Services,Small,76,2.65,99.0,90.8,37.43,Medium
2020,Japan,3,Gaming,Large,19189,2.86,95.1,93.8,77.91,High
2021,United States,3,Government,Medium,256,2.82,92.3,94.2,38.36,Medium
2025,South Korea,3,Automotive,Small,32,2.26,92.4,75.5,73.84,High
2018,United Kingdom,3,Gaming,Small,38,2.8,99.0,99.3,28.01,Low
2019,Australia,3,Retail,Large,49336,2.87,94.8,97.8,50.5,Medium
2020,Nigeria,1,Government,Medium,718,1.39,45.7,48.0,3.41,Low
2022,China,2,Education,Small,55,2.06,89.9,47.5,38.98,Medium
2022,Morocco,1,Retail,Large,23612,1.5,49.7,58.0,45.23,Medium
2021,Canada,3,Gaming,Large,26147,2.25,99.0,100.0,79.44,High
2020,Netherlands,3,Financial Services,Small,39,2.17,99.0,94.5,47.98,Medium
2023,Canada,3,Healthcare,Large,19162,3.04,99.0,90.8,89.27,High
2019,Netherlands,3,Manufacturing,Medium,926,2.73,85.9,76.2,43.99,Medium
2024,United States,3,Legal,Large,6577,2.4,99.0,86.9,82.26,High
2023,Australia,3,Healthcare,Medium,103,2.52,97.1,100.0,68.72,High
2020,South Africa,1,Education,Small,60,1.32,72.5,50.0,8.27,Low
2023,Nigeria,1,Healthcare,Large,44269,0.86,70.1,52.2,48.99,Medium
2023,Australia,3,Media & Entertainment,Medium,659,2.67,99.0,96.0,60.06,High
2020,Brazil,2,Financial Services,Small,13,2.22,74.9,81.3,26.36,Low
2022,China,2,Retail,Small,81,2.31,91.0,70.8,39.41,Medium
2020,Singapore,3,Retail,Medium,920,3.28,98.7,78.4,39.91,Medium
2019,United States,3,Legal,Small,83,2.44,84.8,86.9,20.28,Low
2025,Nigeria,1,Legal,Small,77,1.16,58.0,45.6,43.36,Medium
2020,Japan,3,Financial Services,Medium,481,2.9,99.0,100.0,51.2,Medium
2024,Israel,3,Financial Services,Large,8561,2.34,94.4,81.1,97.0,High
2019,Brazil,2,Automotive,Small,89,1.48,90.4,69.7,14.58,Low
2022,India,1,Technology,Medium,265,1.24,57.1,75.5,56.72,High
2021,France,3,Technology,Medium,121,2.68,99.0,84.2,56.82,High
2021,Canada,3,Manufacturing,Large,6301,2.7,99.0,89.1,75.75,High
2024,South Africa,1,Media & Entertainment,Medium,397,0.76,64.9,55.4,57.75,High
2023,Egypt,1,Automotive,Medium,910,1.0,52.8,32.0,48.83,Medium
2022,Australia,3,Manufacturing,Medium,831,2.52,85.2,87.0,57.23,High
2023,Japan,3,Government,Large,41916,2.61,95.8,87.9,65.94,High
2018,France,3,Healthcare,Medium,728,2.34,90.5,100.0,30.29,Medium
2019,Singapore,3,Gaming,Large,14003,2.62,99.0,82.8,82.63,High
2022,South Africa,1,Technology,Small,18,1.65,54.1,79.8,30.67,Medium
2019,Singapore,3,Gaming,Medium,429,2.37,99.0,78.1,58.31,High
2023,Japan,3,Manufacturing,Small,23,2.0,99.0,93.1,48.45,Medium
2021,China,2,Legal,Medium,183,1.81,89.2,68.2,40.2,Medium
2018,Canada,3,Healthcare,Medium,642,2.22,99.0,100.0,31.87,Medium
2024,United Kingdom,3,Financial Services,Medium,829,2.41,93.6,68.5,90.07,High
2022,France,3,Education,Large,14487,2.46,95.7,89.2,59.56,High
2018,United Kingdom,3,Government,Large,38973,2.19,92.0,75.1,33.93,Medium
2023,Japan,3,Technology,Small,58,2.25,99.0,91.7,68.87,High
2022,China,2,Education,Large,1885,1.64,67.8,71.6,51.86,Medium
2021,Netherlands,3,Gaming,Medium,608,2.55,97.8,96.0,63.22,High
2020,United Kingdom,3,Manufacturing,Medium,684,2.8,95.4,85.3,44.77,Medium
2024,Germany,3,Retail,Small,20,2.6,99.0,93.2,59.19,High
2023,Netherlands,3,Education,Large,16935,2.74,99.0,90.9,81.37,High
2021,China,2,Technology,Large,49716,2.0,75.3,70.4,97.0,High
2020,Germany,3,Manufacturing,Small,48,2.11,92.7,69.5,32.16,Medium
2020,Japan,3,Healthcare,Medium,278,2.79,99.0,100.0,35.92,Medium
2022,Nigeria,1,Manufacturing,Large,38681,1.11,65.4,32.5,22.87,Low
2020,Singapore,3,Government,Small,68,2.39,99.0,88.9,17.39,Low
2024,France,3,Legal,Medium,450,3.0,99.0,90.4,72.03,High
2020,India,1,Agriculture,Medium,995,1.22,60.0,45.7,13.42,Low
2025,China,2,Gaming,Medium,979,1.62,88.4,75.8,90.81,High
2025,Sweden,3,Legal,Medium,951,2.68,78.7,90.0,83.94,High
2023,Singapore,3,Agriculture,Small,27,2.63,99.0,76.4,35.2,Medium
2019,Brazil,2,Technology,Small,85,1.71,92.3,87.9,17.88,Low
2022,Nigeria,1,Education,Small,15,1.34,57.8,49.9,18.8,Low
2024,France,3,Education,Small,35,3.03,99.0,94.8,55.28,High
2018,Germany,3,Retail,Small,47,3.02,77.8,79.7,16.19,Low
2018,China,2,Education,Medium,934,1.75,70.5,84.4,24.4,Low
2018,Japan,3,Gaming,Small,44,2.72,99.0,100.0,25.65,Low
2018,United Kingdom,3,Gaming,Medium,352,2.36,99.0,100.0,45.83,Medium
2024,China,2,Education,Small,83,2.33,78.7,74.8,57.64,High
2024,South Africa,1,Manufacturing,Medium,654,1.9,45.7,43.0,55.3,High
2020,India,1,Technology,Large,3448,1.0,62.8,58.4,69.27,High
2023,Sweden,3,Gaming,Large,23805,2.55,80.8,90.1,97.0,High
2025,South Africa,1,Retail,Small,60,0.79,71.3,67.9,59.28,High
2024,Germany,3,Media & Entertainment,Large,15690,2.65,97.4,90.8,97.0,High
2025,Singapore,3,Gaming,Medium,560,2.78,99.0,87.2,92.79,High
2025,Canada,3,Healthcare,Medium,831,2.93,99.0,96.9,88.0,High
2019,Canada,3,Media & Entertainment,Small,7,2.96,99.0,100.0,32.7,Medium
2018,China,2,Gaming,Small,37,1.65,77.1,88.3,22.4,Low
2019,United Kingdom,3,Automotive,Medium,665,2.85,99.0,87.3,37.88,Medium
2024,Nigeria,1,Legal,Large,42125,1.23,60.9,55.8,39.24,Medium
2021,Brazil,2,Automotive,Small,71,1.64,72.9,68.3,24.65,Low
2023,Japan,3,Healthcare,Small,71,2.5,99.0,86.4,56.99,High
2023,Israel,3,Financial Services,Small,7,2.45,99.0,95.3,70.28,High
2020,France,3,Technology,Large,31519,1.99,99.0,93.4,80.21,High
2020,Germany,3,Media & Entertainment,Large,23959,3.0,99.0,100.0,72.76,High
2024,Egypt,1,Gaming,Small,55,0.94,59.3,46.0,56.73,High
2018,United Kingdom,3,Technology,Medium,106,2.51,98.4,82.7,52.0,Medium
2020,India,1,Retail,Medium,653,0.89,44.8,48.3,31.05,Medium
2023,Nigeria,1,Healthcare,Medium,168,1.13,71.6,41.3,34.02,Medium
2023,France,3,Financial Services,Medium,299,3.11,99.0,89.7,58.44,High
2025,Australia,3,Legal,Small,34,2.94,98.0,92.8,56.67,High
2018,Canada,3,Government,Large,21810,2.36,94.6,100.0,20.53,Low
2024,Nigeria,1,Media & Entertainment,Large,8574,1.0,61.7,38.8,49.49,Medium
2021,Japan,3,Healthcare,Large,47059,2.66,98.9,96.0,73.53,High
2020,Sweden,3,Financial Services,Small,59,2.89,99.0,98.3,43.06,Medium
2025,Netherlands,3,Financial Services,Medium,274,3.19,99.0,79.7,97.0,High
2022,Singapore,3,Education,Medium,969,2.74,99.0,91.7,49.88,Medium
2023,Mexico,2,Retail,Medium,834,1.37,86.2,76.8,42.43,Medium
2024,Egypt,1,Financial Services,Small,54,0.88,59.6,53.2,66.82,High
2025,Egypt,1,Gaming,Medium,931,1.26,61.4,51.7,77.93,High
2021,India,1,Agriculture,Large,29452,1.25,57.5,49.3,28.63,Low
2022,South Korea,3,Media & Entertainment,Large,8222,2.56,95.4,74.6,83.89,High
2024,United Kingdom,3,Government,Medium,602,2.61,93.6,74.0,71.14,High
2023,Sweden,3,Legal,Small,72,2.58,99.0,67.6,56.51,High
2020,Sweden,3,Healthcare,Medium,334,2.52,99.0,83.4,50.38,Medium
2024,Nigeria,1,Gaming,Small,97,1.69,54.0,58.5,48.07,Medium
2024,France,3,Financial Services,Small,96,2.45,84.1,98.4,69.79,High
2020,Singapore,3,Agriculture,Small,87,2.3,99.0,87.6,9.69,Low
2019,Nigeria,1,Legal,Large,7914,1.29,49.9,56.6,16.56,Low
2024,Egypt,1,Retail,Small,74,1.46,64.4,53.9,51.47,Medium
2018,Canada,3,Financial Services,Small,8,2.52,99.0,97.9,21.5,Low
2024,Germany,3,Education,Large,14036,3.06,99.0,95.8,83.92,High
2018,Netherlands,3,Healthcare,Medium,731,2.34,99.0,100.0,48.8,Medium
2021,South Korea,3,Education,Medium,999,2.71,95.6,95.2,36.39,Medium
2019,Sweden,3,Government,Large,44642,3.27,92.4,92.8,30.24,Medium
2022,China,2,Healthcare,Large,16857,1.46,64.5,63.2,88.38,High
2021,China,2,Automotive,Medium,935,2.1,78.7,86.8,52.44,Medium
2019,South Korea,3,Legal,Large,12795,2.21,99.0,70.3,45.37,Medium
2022,Israel,3,Government,Large,48241,2.96,99.0,63.5,60.92,High
2019,Egypt,1,Education,Large,4067,1.19,66.8,38.0,26.19,Low
2025,China,2,Technology,Large,31886,1.89,86.8,80.5,97.0,High
2019,South Africa,1,Education,Medium,869,0.93,71.0,57.5,8.82,Low
2023,United Kingdom,3,Healthcare,Medium,964,2.96,89.9,100.0,87.13,High
2018,India,1,Technology,Small,46,0.84,75.2,55.1,12.51,Low
2020,China,2,Technology,Medium,924,1.67,75.0,60.0,53.02,Medium
2020,Brazil,2,Automotive,Medium,518,2.13,96.1,75.7,30.88,Medium
2023,Singapore,3,Education,Large,22181,2.74,99.0,90.6,65.51,High
